br0_x, br0_y, br0_z, br0_phi, br0_theta, br0_psi, br0_u, br0_v, br0_w, br0_p, br0_q, br0_r, br1_x, br1_y, br1_z, br1_phi, br1_theta, br1_psi, br1_u, br1_v, br1_w, br1_p, br1_q, br1_r
0.042,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.085,1.000,0.571,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.045,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.091,1.000,0.576,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.048,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.097,1.000,0.581,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.052,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.103,1.000,0.586,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.055,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.109,1.000,0.591,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.058,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.115,1.000,0.596,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.061,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.121,1.000,0.601,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.064,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.127,1.000,0.606,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.067,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.133,1.000,0.611,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.070,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.139,1.000,0.616,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.073,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.145,1.000,0.621,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.076,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.152,1.000,0.626,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.079,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.158,1.000,0.631,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.082,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.164,1.000,0.636,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.085,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.170,1.000,0.641,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.088,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.176,1.000,0.646,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.091,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.182,1.000,0.652,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.094,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.188,1.000,0.657,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.097,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.194,1.000,0.662,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.100,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.200,1.000,0.667,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.103,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.206,1.000,0.672,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.106,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.212,1.000,0.677,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.109,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.218,1.000,0.682,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.112,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.224,1.000,0.687,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.115,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.230,1.000,0.692,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.118,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.236,1.000,0.697,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.121,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.242,1.000,0.702,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.124,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.248,1.000,0.707,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.127,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.255,1.000,0.712,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.130,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.261,1.000,0.717,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.133,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.267,1.000,0.722,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.136,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.273,1.000,0.727,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.139,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.279,1.000,0.732,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.142,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.285,1.000,0.737,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.145,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.291,1.000,0.742,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.148,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.297,1.000,0.747,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.152,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.303,1.000,0.753,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.155,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.309,1.000,0.758,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.158,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.315,1.000,0.763,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.161,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.321,1.000,0.768,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.164,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.327,1.000,0.773,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.167,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.333,1.000,0.778,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.170,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.339,1.000,0.783,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.173,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.345,1.000,0.788,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.176,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.352,1.000,0.793,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.179,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.358,1.000,0.798,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.182,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.364,1.000,0.803,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.185,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.370,1.000,0.808,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.188,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.376,1.000,0.813,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.191,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.382,1.000,0.818,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.194,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.388,1.000,0.823,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.197,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.394,1.000,0.828,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.200,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.400,1.000,0.833,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.203,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.406,1.000,0.838,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.206,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.412,1.000,0.843,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.209,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.418,1.000,0.848,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.212,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.424,1.000,0.854,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.215,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.430,1.000,0.859,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.218,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.436,1.000,0.864,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.221,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.442,1.000,0.869,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.224,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.448,1.000,0.874,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.227,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.455,1.000,0.879,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.230,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.461,1.000,0.884,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.233,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.467,1.000,0.889,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.236,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.473,1.000,0.894,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.239,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.479,1.000,0.899,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.242,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.485,1.000,0.904,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.245,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.491,1.000,0.909,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.248,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.497,1.000,0.914,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.252,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.503,1.000,0.919,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.255,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.509,1.000,0.924,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.258,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.515,1.000,0.929,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.261,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.521,1.000,0.934,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.264,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.527,1.000,0.939,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.267,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.533,1.000,0.944,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.270,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.539,1.000,0.949,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.273,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.545,1.000,0.955,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.276,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.552,1.000,0.960,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.279,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.558,1.000,0.965,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.282,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.564,1.000,0.970,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.285,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.570,1.000,0.975,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.288,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.576,1.000,0.980,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.291,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.582,1.000,0.985,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.294,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.588,1.000,0.990,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.297,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.594,1.000,0.995,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.300,0.000,0.500,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.600,1.000,1.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
