br0_x, br0_y, br0_z, br0_phi, br0_theta, br0_psi, br0_u, br0_v, br0_w, br0_p, br0_q, br0_r, br1_x, br1_y, br1_z, br1_phi, br1_theta, br1_psi, br1_u, br1_v, br1_w, br1_p, br1_q, br1_r
0.079,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.079,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.085,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.085,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.091,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.091,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.097,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.097,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.103,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.103,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.109,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.109,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.115,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.115,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.121,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.121,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.127,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.127,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.133,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.133,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.139,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.139,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.145,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.145,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.152,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.152,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.158,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.158,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.164,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.164,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.170,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.170,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.176,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.176,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.182,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.182,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.188,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.188,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.194,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.194,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.200,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.200,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.206,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.206,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.212,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.212,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.218,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.218,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.224,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.224,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.230,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.230,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.236,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.236,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.242,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.242,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.248,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.248,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.255,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.255,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.261,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.261,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.267,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.267,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.273,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.273,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.279,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.279,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.285,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.285,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.291,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.291,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.297,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.297,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.303,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.303,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.309,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.309,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.315,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.315,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.321,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.321,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.327,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.327,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.333,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.333,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.339,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.339,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.345,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.345,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.352,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.352,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.358,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.358,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.364,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.364,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.370,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.370,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.376,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.376,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.382,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.382,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.388,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.388,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.394,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.394,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.400,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.400,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.406,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.406,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.412,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.412,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.418,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.418,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.424,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.424,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.430,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.430,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.436,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.436,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.442,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.442,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.448,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.448,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.455,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.455,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.461,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.461,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.467,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.467,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.473,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.473,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.479,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.479,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.485,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.485,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.491,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.491,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.497,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.497,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.503,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.503,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.509,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.509,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.515,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.515,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.521,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.521,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.527,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.527,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.533,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.533,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.539,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.539,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.545,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.545,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.552,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.552,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.558,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.558,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.564,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.564,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.570,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.570,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.576,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.576,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.582,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.582,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.588,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.588,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.594,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.594,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
0.600,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.600,1.000,0.000,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000
